"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
20,-1,1,86,3875.398150,0.254134,968.723043,0.371232,556.5,52.2,6.03,0.57,04/10/2021 09:55:16,-1,86.762,7.891,122,0,0,0.0,0.0
21,-1,1,86,4462.069114,0.019790,1115.359690,0.365329,170941.6,424.4,6.27,0.02,04/10/2021 09:55:16,-1,23591.455,277.135,52,0,0,0.0,0.0
22,-1,1,86,4480.957696,0.200417,1120.080835,0.368842,517.8,36.2,6.27,0.02,04/10/2021 09:55:16,-1,71.467,5.057,28,0,0,0.0,0.0
23,-1,1,86,4952.722438,0.443277,1237.997017,0.387680,240.5,31.7,7.50,1.04,04/10/2021 09:55:16,-1,30.134,4.023,27,0,0,0.0,0.0
25,-1,1,86,5510.908217,0.454612,1377.513878,0.401903,166.1,23.0,7.21,1.03,04/10/2021 09:55:16,-1,21.644,3.112,12,0,0,0.0,0.0
26,-1,1,86,5631.966232,0.851022,1407.771965,0.443750,78.0,20.4,7.20,2.00,04/10/2021 09:55:16,-1,10.174,2.641,12,0,0,0.0,0.0
27,-1,1,86,5843.610844,0.125972,1460.671901,0.398305,9048.9,99.6,7.18,0.13,04/10/2021 09:55:16,-1,905.205,57.490,10,0,0,0.0,0.0
28,-1,1,86,6353.003591,0.449262,1587.993090,0.433650,113.9,16.5,6.52,0.69,04/10/2021 09:55:16,-1,16.414,2.473,6,0,0,0.0,0.0
29,-1,1,86,6371.176062,0.422709,1592.535245,0.432814,128.9,17.1,6.52,0.69,04/10/2021 09:55:16,-1,18.565,2.519,6,0,0,0.0,0.0
30,-1,1,86,6481.650332,0.757126,1620.147957,0.465298,81.0,15.5,8.19,1.27,04/10/2021 09:55:16,-1,9.298,1.837,5,0,0,0.0,0.0
31,-1,1,86,6522.089563,0.773309,1630.255622,0.468787,81.7,15.7,8.19,1.27,04/10/2021 09:55:16,-1,9.380,1.825,5,0,0,0.0,0.0
33,-1,1,86,6919.447701,0.372461,1729.574096,0.457705,156.0,17.6,7.14,0.81,04/10/2021 09:55:16,-1,20.523,2.652,4,0,0,0.0,0.0
34,-1,1,86,7058.704481,0.170912,1764.380911,0.458035,667.9,30.0,8.37,0.34,04/10/2021 09:55:16,-1,74.926,4.071,3,0,0,0.0,0.0
35,-1,1,86,7390.457502,0.615611,1847.301583,0.500105,88.1,15.5,7.58,1.37,04/10/2021 09:55:16,-1,10.928,2.087,4,0,0,0.0,0.0
