"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
16,-1,1,71,2331.903137,0.198012,582.931095,0.409091,286.3,25.3,4.83,0.43,22/09/2021 16:35:03,-1,55.697,5.350,18,0,0,0.0,0.0
17,-1,1,71,2436.495313,0.224779,609.073596,0.405671,323.5,26.9,5.89,0.49,22/09/2021 16:35:03,-1,51.575,4.662,16,0,0,0.0,0.0
18,-1,1,71,2703.065238,0.087694,675.701949,0.392300,923.2,35.0,5.02,0.18,22/09/2021 16:35:03,-1,172.781,7.779,14,0,0,0.0,0.0
19,-1,1,71,3180.047332,0.538009,794.922192,0.400575,47.7,14.7,3.79,1.30,22/09/2021 16:35:03,-1,11.812,3.903,12,0,0,0.0,0.0
20,-1,1,71,3442.431896,0.596298,860.504427,0.400377,41.3,13.5,3.91,1.38,22/09/2021 16:35:03,-1,9.927,3.515,10,0,0,0.0,0.0
21,-1,1,71,3644.283404,0.234811,910.956606,0.372953,312.8,24.6,6.55,0.51,22/09/2021 16:35:03,-1,44.874,4.035,9,0,0,0.0,0.0
22,-1,1,71,3858.854787,1.023943,964.588079,0.446520,54.7,15.9,6.94,0.87,22/09/2021 16:35:03,-1,7.400,2.069,9,0,0,0.0,0.0
23,-1,1,71,3875.285347,0.427857,968.694848,0.381071,161.1,21.4,6.94,0.87,22/09/2021 16:35:03,-1,21.807,2.895,9,0,0,0.0,0.0
24,-1,1,71,4350.419671,0.322833,1087.453247,0.373535,153.7,18.8,5.65,0.69,22/09/2021 16:35:03,-1,25.552,3.446,8,0,0,0.0,0.0
25,-1,1,71,4462.850197,0.633734,1115.554920,0.398165,65.3,14.4,5.52,0.67,22/09/2021 16:35:03,-1,11.118,2.386,8,0,0,0.0,0.0
26,-1,1,71,4480.575194,0.334079,1119.985230,0.374841,138.7,18.0,5.52,0.67,22/09/2021 16:35:03,-1,23.613,3.328,8,0,0,0.0,0.0
27,-1,1,71,4953.720453,0.780128,1238.246468,0.419590,86.3,19.0,7.97,1.83,22/09/2021 16:35:03,-1,10.170,2.277,7,0,0,0.0,0.0
28,-1,1,71,5511.785342,0.909269,1377.733112,0.447534,29.1,10.9,5.21,2.06,22/09/2021 16:35:03,-1,5.249,2.019,3,0,0,0.0,0.0
29,-1,1,71,5632.901493,0.710222,1408.005731,0.428025,37.7,10.7,5.32,1.57,22/09/2021 16:35:03,-1,6.652,2.050,3,0,0,0.0,0.0
30,-1,1,71,5843.904709,0.153994,1460.745352,0.398931,2766.4,55.9,7.12,0.21,22/09/2021 16:35:03,-1,287.896,16.847,1,0,0,0.0,0.0
32,-1,1,71,6370.112133,0.836145,1592.269319,0.468829,27.0,9.4,5.08,1.80,22/09/2021 16:35:03,-1,5.000,1.945,2,0,0,0.0,0.0
33,-1,1,71,6523.068861,0.726667,1630.500394,0.464147,27.7,8.0,5.20,1.55,22/09/2021 16:35:03,-1,5.000,1.586,1,0,0,0.0,0.0
34,-1,1,71,6644.552075,0.453235,1660.864759,0.447889,27.6,5.6,5.18,1.08,22/09/2021 16:35:03,-1,5.000,1.274,1,0,0,0.0,0.0
35,-1,1,71,6917.361263,0.842226,1729.052597,0.495013,37.8,9.4,7.10,1.74,22/09/2021 16:35:03,-1,5.000,1.320,1,0,0,0.0,0.0
37,-1,1,71,7059.000773,0.333224,1764.454968,0.463599,192.6,17.0,8.25,0.67,22/09/2021 16:35:03,-1,21.943,2.295,1,0,0,0.0,0.0
38,-1,1,71,7387.780876,0.698642,1846.632568,0.506720,28.9,7.7,5.43,1.56,22/09/2021 16:35:03,-1,5.000,1.520,1,0,0,0.0,0.0
